Gene,highly_variable
ETS2,True
AF129408.17,False
WRB,False
SH3BGR,False
B3GALT5,True
IGSF5,False
PCP4,True
BACE2,True
ZNF295-AS1,False
ABCG1,False
SLC37A1,False
PDE9A,False
NDUFV3,False
PKNOX1,True
RRP1B,False
PDXK,False
RRP1,False
AGPAT3,False
TRAPPC10,True
PWP2,False
C21orf33,False
PFKL,False
AP001062.7,False
LRRC3,True
LRRC3DN,False
FAM207A,False
ADARB1,False
LINC00205,False
COL18A1,True
PCBP3,False
COL6A1,False
COL6A2,True
AP001468.58,False
MCM3AP-AS1,False
YBEY,False
PCNT,True
DIP2A,False
PRMT2,False
CECR6,False
CECR5,False
CECR1,False
ATP6V1E1,False
BID,False
MICAL3,False
PRODH,True
DGCR2,False
DGCR14,False
SLC25A1,False
CLTCL1,False
HIRA,False
C22orf39,False
UFD1L,False
CLDN5,False
GNB1L,False
TXNRD2,False
ARVCF,False
TRMT2A,False
AC006547.14,False
RTN4R,False
DGCR6L,False
GGTLC3,False
SCARF2,False
PI4KA,False
XXbac-B135H6.18,True
THAP7,False
YDJC,False
YPEL1,False
MAPK1,False
PPM1F,False
TOP3B,False
LL22NC03-2H8.5,False
ZNF280B,True
RTDR1,False
LL22NC03-N27C7.1,False
ZNF70,True
CHCHD10,False
DERL3,False
KB-1125A3.11,False
AP000350.4,False
DDT,False
GSTT1,False
GUCD1,False
FAM211B,False
LRP5L,False
HPS4,False
TFIP11,False
CTA-445C9.15,False
TPST2,False
CTA-992D9.6,False
MN1,True
PITPNB,False
TTC28,True
CHEK2,False
XBP1,True
ZNRF3-AS1,False
RHBDD3,False
RASL10A,False
AP1B1,False
RFPL1S,False
THOC5,False
NIPSNAP1,False
ZMAT5,False
ASCC2,False
CTA-85E5.10,False
LIF,False
SF3A1,False
RP1-130H16.16,False
GAL3ST1,False
PES1,False
DUSP18,False
MORC2,True
SELM,False
PLA2G3,False
PIK3IP1,False
PATZ1,False
EIF4ENIF1,False
PISD,False
PRR14L,False
C22orf24,False
RFPL3S,False
RTCB,False
SYN3,False
RBFOX2,True
APOL2,True
MYH9,False
TXN2,False
FOXRED2,False
EIF3D,False
CACNG2,True
IFT27,False
TST,False
C1QTNF6,True
SSTR3,False
ELFN2,False
MFNG,True
CARD10,False
ANKRD54,False
C22orf23,True
SLC16A8,False
BAIAP2L2,True
PLA2G6,False
TMEM184B,False
CSNK1E,False
KCNJ4,False
DDX17,False
DMC1,False
FAM227A,True
JOSD1,False
SUN2,False
NPTXR,False
CBX6,False
CBX7,False
RPL3,False
RPS19BP1,False
MKL1,False
SLC25A17,False
ST13,False
CHADL,False
RANGAP1,False
TOB2,False
PHF5A,False
POLR3H,False
PMM1,False
DESI1,False
NHP2L1,False
RP5-821D11.7,True
CTA-250D10.23,False
CENPM,True
NAGA,False
NDUFA6,False
CYP2D6,False
TCF20,False
Z83851.1,False
RRP7A,False
POLDIP3,False
CYB5R3,False
ARFGAP3,False
PACSIN2,False
TTLL1,False
MCAT,False
TTLL12,False
SCUBE1,False
EFCAB6,False
SULT4A1,False
KIAA1644,False
LDOC1L,False
PHF21B,True
CTA-217C2.1,False
KIAA0930,False
WI2-85898F10.1,False
WNT7B,False
CDPF1,False
CELSR1,False
CERK,False
CTA-29F11.1,False
BRD1,False
ALG12,False
MLC1,True
RP3-402G11.25,True
RP3-402G11.26,False
RP3-402G11.27,True
TUBGCP6,False
HDAC10,False
MAPK12,False
MAPK11,False
PLXNB2,True
DENND6B,False
SBF1,False
LMF2,False
SCO2,False
TYMP,True
ARSA,False
RABL2B,False
IL17RA,False
CECR5-AS1,True
CECR2,True
SLC25A18,True
BCL2L13,False
PEX26,True
DGCR6,False
DGCR5,True
AC004463.6,False
MRPL40,False
AC000068.5,False
CDC45,True
SEPT5,False
COMT,False
TANGO2,False
DGCR8,False
RANBP1,False
ZDHHC8,False
XXbac-B444P24.14,False
AC023490.1,False
ZNF74,False
MED15,False
SNAP29,False
CRKL,False
LZTR1,False
THAP7-AS1,False
HIC2,False
TMEM191C,False
UBE2L3,False
SDF2L1,True
PPIL2,False
LL22NC03-86G7.1,False
GNAZ,False
RAB36,True
BCR,True
C22orf15,False
MMP11,False
SMARCB1,False
SLC2A11,False
MIF,False
CABIN1,False
SUSD2,False
SNRPD3,True
GGT1,False
SGSM1,False
KIAA1671,False
CRYBB2,False
ADRBK2,False
SEZ6L,False
ASPHD2,False
SRRD,False
CTA-445C9.14,False
MIAT,True
CTA-929C8.8,False
HSCB,False
CCDC117,False
CTA-292E10.6,True
ZNRF3,False
EMID1,False
EWSR1,False
GAS2L1,False
NEFH,False
NF2,False
CABP7,False
UQCR10,False
MTMR3,False
RP1-102K2.8,True
CCDC157,False
SEC14L2,False
TCN2,False
OSBP2,False
TUG1,False
SMTN,False
INPP5J,False
RNF185,False
LIMK2,False
AC005003.1,False
DRG1,False
SFI1,False
DEPDC5,False
YWHAH,False
RP1-90G24.6,False
RP1-90G24.11,False
FBXO7,False
TIMP3,True
LL22NC03-32F9.1,False
HMGXB4,False
TOM1,False
HMOX1,False
MCM5,True
RASD2,False
RP4-633O19__A.1,False
RP1-293L6.1,False
MPST,False
KCTD17,False
CDC42EP1,True
GGA1,False
LGALS1,True
NOL12,False
TRIOBP,False
H1F0,True
GCAT,False
EIF3L,False
MICALL1,False
RP5-1039K5.17,True
POLR2F,False
PICK1,False
MAFF,True
KDELR3,False
CBY1,False
TOMM22,False
GTPBP1,False
APOBEC3B,True
SYNGR1,False
TAB1,True
MGAT3,False
MIEF1,False
ATF4,False
TNRC6B,False
ADSL,False
SGSM3,False
RP4-591N18.2,False
MCHR1,False
XPNPEP3,False
RBX1,False
EP300,False
L3MBTL2,False
ZC3H7B,False
TEF,False
ACO2,False
XRCC6,False
C22orf46,True
CCDC134,False
SREBF2,False
SEPT3,False
FAM109B,False
SMDT1,False
SERHL2,False
RNU12,True
TSPO,False
MPPED1,True
EFCAB6-AS1,True
PNPLA3,False
SAMM50,False
PARVB,False
NUP50,False
FAM118A,False
RIBC2,False
FBLN1,False
ATXN10,False
CITF22-92A6.1,False
RP6-109B7.3,False
FLJ27365,True
PPARA,False
TTC38,False
GTSE1,True
TRMU,False
RP3-439F8.1,False
GRAMD4,False
TBC1D22A,False
ZBED4,True
CRELD2,False
PIM3,False
PANX2,False
TRABD,False
SELO,True
PPP6R2,True
ADM2,False
MIOX,False
NCAPH2,True
CTA-384D8.36,False
CHKB-AS1,False
MAPK8IP2,False
SHANK3,False
CRBN,False
ITPR1-AS1,False
OXTR,True
RAD18,False
SRGAP3,False
RP11-380O24.1,False
SETD5-AS1,False
RP11-58B17.2,False
LHFPL4,False
CAMK1,False
TADA3,False
RP11-266J6.2,False
RPUSD3,False
PRRT3,False
EMC3,False
SEC13,False
ATP2B2,False
VGLL4,False
TAMM41,False
TIMP4,False
RAF1,False
RP11-767C1.2,False
RPL32,False
IQSEC1,False
NUP210,False
WNT7A,False
CHCHD4,False
XPC,False
FGD5-AS1,False
MRPS25,False
ZFYVE20,False
SH3BP5,True
METTL6,False
HACL1,False
ANKRD28,False
DPH3,False
RFTN1,False
TBC1D5,False
SATB1,True
EFHB,True
SGOL1,False
RP11-180N14.1,False
ZNF385D,True
NKIRAS1,False
THRB,True
TOP2B,False
NGLY1,True
AC099754.1,False
SLC4A7,True
EOMES,True
AZI2,False
OSBPL10,False
CMTM6,False
DYNC1LI1,False
GLB1,False
UBP1,False
CLASP2,False
DCLK3,False
TRANK1,False
RP11-129K12.1,True
EPM2AIP1,False
LRRFIP2,False
PLCD1,False
ACAA1,False
ACVR2B-AS1,True
SCN5A,False
SCN11A,False
GORASP1,False
CSRNP1,True
ENTPD3-AS1,False
ULK4,False
CCK,True
SEC22C,False
HIGD1A,False
POMGNT2,False
RP11-188P20.3,False
SNRK-AS1,True
ANO10,False
ZNF445,False
ZNF852,False
RP11-944L7.4,True
KIAA1143,False
ZDHHC3,False
TMEM158,True
LIMD1-AS1,False
LZTFL1,False
FYCO1,False
PRSS50,False
CCDC12,False
SETD2,True
KIF9,True
RP11-708J19.1,True
SCAP,False
ELP6,False
CSPG5,True
SMARCC1,False
MAP4,False
CDC25A,False
NME6,False
PLXNB1,False
CCDC51,False
SHISA5,False
PFKFB4,False
COL7A1,False
UQCRC1,False
SLC26A6,False
CELSR3,False
NCKIPSD,False
IP6K2,False
PRKAR2A,False
SLC25A20,False
ARIH2OS,False
RP13-131K19.1,False
DALRD3,False
IMPDH2,False
QRICH1,False
QARS,False
USP19,False
LAMB2,False
CCDC71,False
C3orf62,False
USP4,False
GPX1,False
RHOA,False
AMT,False
NICN1,False
MST1,True
IP6K1,False
TRAIP,False
CAMKV,True
MON1A,False
IFRD2,False
HYAL3,False
HYAL2,False
TUSC2,True
RASSF1,False
ZMYND10,True
NPRL2,False
TMEM115,False
CACNA2D2,False
C3orf18,False
CISH,False
VPRBP,True
RRP9,False
PCBP4,True
RPL29,False
DUSP7,False
POC1A,False
WDR82,False
BAP1,False
NT5DC2,False
PBRM1,False
GLT8D1,False
NEK4,True
SFMBT1,False
RFT1,False
TKT,False
DCP1A,False
CHDH,False
RP11-884K10.7,True
ACTR8,False
SELK,False
LRTM1,True
WNT5A,False
ERC2,True
FAM208A,True
ARHGEF3,True
IL17RD,False
HESX1,False
ARF4,False
DENND6A,False
PDHB,False
FAM107A,True
FHIT,False
FEZF2,True
CADPS,False
THOC7,False
RP11-245J9.5,False
PSMD6,False
PRICKLE2,False
ADAMTS9,False
MAGI1,True
LRIG1,True
SUCLG2,False
FAM19A4,False
EOGT,False
TMF1,False
UBA3,False
LMOD3,False
FRMD4B,True
FOXP1,True
EIF4E3,False
PROK2,True
LINC00877,True
RYBP,False
SHQ1,False
PDZRN3,True
CNTN3,False
ZNF717,False
ROBO1,True
GBE1,False
VGLL3,True
CGGBP1,False
PROS1,False
MTRNR2L12,False
MINA,False
CLDND1,False
DCBLD2,False
TOMM70A,False
IMPG2,False
SENP7,False
ZBTB11,False
RPL24,False
CBLB,True
LINC00882,False
CD47,False
IFT57,False
KIAA1524,False
DPPA4,False
ATG3,False
CCDC80,True
RP11-484K9.4,False
C3orf17,False
WDR52,False
SPICE1,False
KIAA2018,True
NAA50,False
KIAA1407,False
RP11-553L6.5,True
ZBTB20,True
LSAMP,True
RP11-384F7.2,False
IGSF11,False
B4GALT4,True
TMEM39A,False
RP11-190C22.8,False
COX17,False
GSK3B,False
GPR156,False
LRRC58,False
FSTL1,True
RABL3,False
POLQ,True
GOLGB1,False
IQCB1,False
CCDC58,False
WDR5B,False
KPNA1,False
PARP9,False
HSPBAP1,False
SEMA5B,False
ADCY5,False
PTPLB,False
CCDC14,False
ITGB5,False
HEG1,False
SLC12A8,False
ZNF148,False
SNX4,False
OSBPL11,False
RP11-379B18.5,True
RP11-666A20.4,False
ALG1L,False
SLC41A3,False
KLF15,False
ZXDC,False
TXNRD3,False
TPRA1,False
MGLL,True
RUVBL1,False
GATA2,True
RPN1,False
ISY1,True
RP11-434H6.7,True
CNBP,False
H1FX,False
MBD4,False
PLXND1,False
TMCC1,False
PIK3R4,False
ASTE1,False
MRPL3,False
CPNE4,False
NPHP3,False
TOPBP1,False
RAB6B,False
RYK,False
RP11-375I20.6,True
AMOTL2,True
ANAPC13,False
MSL2,False
STAG1,False
RP11-731C17.2,False
RP11-85F14.5,False
DZIP1L,True
DBR1,False
CEP70,True
PIK3CB,False
RP11-219D15.3,False
COPB2,False
RBP1,True
NMNAT3,False
TFDP2,True
RP11-485G4.2,False
GK5,False
XRN1,True
ATR,False
RP11-91G21.1,False
SLC9A9,True
PLOD2,True
PLSCR4,False
PLSCR1,False
ZIC4,False
HLTF,False
WWTR1,False
COMMD2,False
PFN2,False
SERP1,False
SIAH2,False
GPR171,True
MBNL1-AS1,False
DHX36,False
PLCH1,True
C3orf33,False
SLC33A1,True
RP11-305K5.1,False
SSR3,False
TIPARP-AS1,False
CCNL1,True
VEPH1,True
SHOX2,True
RP11-538P18.2,False
LXN,False
RARRES1,False
RP11-379F4.9,False
IFT80,False
KPNA4,False
RP11-16N11.2,True
B3GALNT1,False
SPTSSB,False
SLITRK3,True
BCHE,True
ZBBX,True
WDR49,True
PDCD10,False
GOLIM4,True
MECOM,False
ACTRT3,True
LRRC34,False
PHC3,True
SLC7A14,False
RPL22L1,True
EIF5A2,False
TNIK,True
NCEH1,False
TBL1XR1,False
ZMAT3,False
RP11-245C23.3,False
RP11-145M9.4,False
GNB4,False
MRPL47,False
PEX5L,True
DNAJC19,False
DCUN1D1,False
MCCC1,False
MCF2L2,False
MAP6D1,False
PARL,False
ABCC5,False
ALG3,False
CAMK2N2,False
CLCN2,False
MAGEF1,False
C3orf70,False
EHHADH,False
TMEM41A,False
IGF2BP2,False
TRA2B,False
ETV5,True
TBCCD1,False
RP11-573D15.9,False
RFC4,True
RPL39L,False
MASP1,True
SST,True
BCL6,False
LPP-AS2,False
LEPREL1,False
FGF12,True
MB21D2,True
RP11-513G11.4,False
ATP13A3,False
TMEM44,False
RP11-534C12.1,False
LSG1,False
XXYLT1,False
ACAP2,False
PPP1R2,False
APOD,True
AC069513.4,False
TNK2,False
TFRC,False
ZDHHC19,False
PCYT1A,True
TCTEX1D2,False
UBXN7,False
RNF168,False
WDR53,False
LINC01063,True
CEP19,False
NCBP2,True
DLG1,False
BDH1,False
KIAA0226,False
IQCG,False
CHL1,True
CNTN6,False
CNTN4,False
TRNT1,True
RP11-97C16.1,False
LRRN1,False
SETMAR,False
ITPR1,False
BHLHE40,False
ARL8B,False
EDEM1,True
AC069277.2,False
LMCD1,False
THUMPD3,False
SETD5,False
MTMR14,False
BRPF1,False
OGG1,False
ARPC4,False
JAGN1,False
IL17RE,False
IL17RC,False
CRELD1,False
PRRT3-AS1,False
FANCD2,True
BRK1,False
VHL,True
SLC6A11,False
SLC6A1,False
HRH1,False
ATG7,False
PPARG,False
TSEN2,False
MKRN2,False
CAND2,False
HDAC11,False
LINC00620,False
LSM3,False
SLC6A6,True
CCDC174,False
NR2C2,False
CAPN7,False
SH3BP5-AS1,False
EAF1,False
BTD,False
OXNAD1,False
PLCL2,False
KCNH8,True
RAB5A,False
KAT2B,False
UBE2E2,False
UBE2E1,False
RPL15,True
NR1D2,True
RARB,False
OXSM,False
LRRC3B,True
RP11-222K16.2,True
CMC1,False
ZCWPW2,True
LINC00693,False
RBMS3,False
TGFBR2,False
STT3B,True
ZNF860,True
GPD1L,False
CMTM8,False
CNOT10,False
TRIM71,False
CRTAP,True
FBXL2,False
PDCD6IP,False
ARPP21,True
STAC,False
MLH1,False
RP11-285J16.1,False
GOLGA4,False
CTDSPL,False
VILL,False
MYD88,False
OXSR1,False
ACVR2B,True
EXOG,False
WDR48,False
TTC21A,False
SLC25A38,False
RPSA,False
MOBP,False
MYRIP,False
EIF1B,False
RPL14,False
RP11-391M1.4,False
ZNF619,False
ZNF620,False
CTNNB1,True
TRAK1,False
SS18L2,False
NKTR,False
ZBTB47,True
KRBOX1-1,False
ZNF662,False
SNRK,False
RP4-555D20.2,True
TCAIM,True
ZKSCAN7,True
ZNF660,False
ZNF197,False
ZNF35,False
RP11-348P10.2,False
ZNF502,False
ZNF501,False
KIF15,True
EXOSC7,False
LARS2,False
LIMD1,True
SACM1L,False
TMIE,True
NBEAL2,False
KIF9-AS1,False
KLHL18,False
PTPN23,False
DHX30,False
ZNF589,False
TMA7,False
ATRIP,False
TREX1,False
RP11-572O6.1,False
ARIH2,False
P4HTM,False
WDR6,False
NDUFAF3,False
RP13-131K19.6,False
KLHDC8B,False
TCTA,False
DAG1,False
BSN,False
APEH,False
RNF123,False
FAM212A,True
RBM6,False
RBM5,False
SEMA3F,True
GNAI2,False
U73166.2,False
XXcos-LUCA11.4,False
HEMK1,True
MAPKAPK3,False
RP11-804H8.6,False
DOCK3,False
MANF,False
RBM15B,False
RAD54L2,False
TEX264,False
GRM2,False
PARP3,False
GPR62,False
ABHD14A,False
ALAS1,False
PPM1M,False
PHF7,False
NISCH,False
SMIM4,False
GNL3,False
SPCS1,False
PRKCD,False
CACNA1D,False
IL17RB,False
CACNA2D3,False
CCDC66,False
APPL1,False
PDE12,False
RP11-755B10.4,False
RP11-755B10.2,True
RP11-755B10.3,False
SLMAP,False
FLNB,False
ABHD6,False
RPP14,False
PXK,False
RP11-802O23.3,True
KCTD6,False
PTPRG,True
C3orf14,False
SYNPR,False
ATXN7,False
PSMD6-AS2,False
RP11-245J9.4,True
RP11-245J9.6,False
RP11-129B22.1,True
ADAMTS9-AS2,True
SLC25A26,False
KBTBD8,False
FAM19A1,False
ARL6IP5,False
MITF,False
RP11-154H23.3,True
GPR27,False
PPP4R2,False
RP11-803B1.8,False
ROBO2,True
CADM2,True
CHMP2B,True
RP11-159G9.5,True
ZNF654,False
C3orf38,False
EPHA3,True
ARL13B,False
NSUN3,False
ARL6,False
CRYBG3,True
ST3GAL6,True
CMSS1,False
TBC1D23,False
NIT2,False
LNP1,False
TMEM45A,True
TFG,False
TRMT10C,False
PCNP,False
ZBTB11-AS1,False
CEP97,True
NXPE3,False
NFKBIZ,False
ALCAM,True
LINC00883,False
RP11-115H18.1,False
BBX,True
DZIP3,False
PVRL3,False
PHLDB2,True
ABHD10,False
TAGLN3,True
CD200,False
SLC35A5,False
GTPBP8,False
BOC,True
ATP6V1A,False
GRAMD1C,False
QTRTD1,False
RP11-553L6.2,False
RP11-197K3.1,True
ZBTB20-AS2,False
GAP43,True
ARHGAP31,False
POGLUT1,True
TIMMDC1,False
ADPRH,False
MAATS1,True
NDUFB4,False
GTF2E1,False
STXBP5L,True
EAF2,False
SLC15A2,False
FAM162A,False
DTX3L,False
PARP14,False
DIRC2,True
RP11-67L2.2,False
PDIA5,False
SEC22A,False
MYLK-AS1,False
KALRN,False
UMPS,False
RP11-71E19.1,False
CCDC37,False
CHCHD6,False
PLXNA1,False
MCM2,True
PODXL2,False
ABTB1,False
KBTBD12,False
SEC61A1,False
EEFSEC,False
RAB7A,False
ACAD9,False
COPG1,False
HMCES,False
H1FX-AS1,True
IFT122,False
TMCC1-AS1,False
TRH,False
ATP2C1,False
NEK11,False
NUDT16,True
DNAJC13,False
UBA5,False
TMEM108,True
CDV3,False
TF,False
SRPRB,False
CEP63,True
EPHB1,True
PPP2R3A,False
PCCB,False
SLC35G2,False
NCK1,False
ARMC8,True
MRAS,False
FAIM,True
MRPS22,False
CLSTN2,False
SLC25A36,False
SPSB4,True
ACPL2,False
ZBTB38,True
RASA2,False
RNF7,False
ATP1B3,False
PLS1,False
TRPC1,False
U2SURP,False
CHST2,False
C3orf58,False
ZIC1,True
GYG1,False
HPS3,False
RNF13,False
AC117395.1,False
TSC22D2,False
EIF2A,False
SELT,False
RP11-103G8.2,True
MED12L,False
MBNL1,True
RAP2B,False
ARHGEF26,False
MME,True
GMPS,False
KCNAB1,True
TIPARP,True
PTX3,True
RSRC1,True
MLF1,True
GFM1,False
RP11-379F4.6,False
MFSD1,False
SCHIP1,False
IL12A,False
SMC4,True
PPM1L,True
NMD3,False
RP11-85M11.2,False
SERPINI1,True
RP11-298O21.5,True
MYNN,False
SEC62,False
RP11-379K17.12,False
PRKCI,False
SKIL,False
FNDC3B,False
ECT2,False
NLGN1,False
NAALADL2,True
KCNMB2,False
PIK3CA,True
ZNF639,False
RP11-255C15.4,False
RP11-255C15.3,False
MFN1,False
AC007620.3,False
ACTL6A,False
NDUFB5,False
USP13,False
TTC14,False
FXR1,False
SOX2,True
ATP11B,False
B3GNT5,False
KLHL24,False
YEATS2,False
EIF2B5,True
DVL3,False
AP2M1,False
PSMD2,False
EIF4G1,False
POLR2H,False
RP11-329B9.4,False
RP11-329B9.3,False
VPS8,False
MAP3K13,False
SENP2,False
DNAJB11,False
AHSG,False
EIF4A2,False
ST6GAL1,False
RTP1,False
LPP,False
OSTN,True
CCDC50,False
HRASLS,False
OPA1,False
HES1,True
LINC00884,False
TMEM44-AS1,True
AC046143.3,False
FAM43A,True
LINC00969,False
UBXN7-AS1,False
CTD-2002J20.1,False
FBXO45,False
PIGX,False
PAK2,False
SENP5,False
NCBP2-AS2,False
MFI2-AS1,True
RP11-496H1.2,False
FYTTD1,False
LRCH3,False
RPL35A,False
LMLN,False
ZNF732,True
RP11-2H3.6,False
ZNF721,False
RP11-1263C18.1,False
RP11-1191J2.2,False
RP11-1191J2.5,False
ATP5I,False
RP11-440L14.4,False
RP11-440L14.1,False
CPLX1,False
GAK,False
DGKQ,False
RNF212,False
SPON2,True
CTBP1,False
SLBP,False
TMEM129,False
LETM1,False
NELFA,False
POLN,False
HAUS3,False
MXD4,True
ZFYVE28,False
TNIP2,False
MFSD10,False
NOP14,False
LRPAP1,False
AC141928.1,False
TMEM128,False
LYAR,False
STX18,True
EVC2,False
CRMP1,False
JAKMIP1,False
PPP2R2C,False
RP11-539L10.3,False
MRFAP1L1,False
GRPEL1,False
AFAP1,False
ABLIM2,False
RP11-774O3.3,False
ACOX3,False
WDR1,True
ZNF518B,False
HS3ST1,True
RP11-22A3.1,False
RAB28,False
NKX3-2,False
BOD1L1,False
FBXL5,False
PROM1,False
TAPT1,False
LDB2,True
QDPR,False
AC006160.5,False
FAM184B,True
DCAF16,False
LCORL,True
KCNIP4,True
GPR125,True
PPARGC1A,False
DHX15,False
CCDC149,False
SEPSECS,True
SEL1L3,False
RP11-293A21.1,False
ARAP2,False
RELL1,False
RP11-617D20.1,False
RFC1,False
RPL9,False
UGDH,False
SMIM14,False
PDS5A,False
APBB2,False
RP11-814H16.2,True
BEND4,True
ATP8A1,False
KCTD8,False
GNPDA2,False
GABRG1,True
GABRA2,False
COMMD8,False
RP11-121C2.2,False
NFXL1,True
FRYL,False
OCIAD2,True
SGCB,False
USP46,False
SCFD2,False
LNX1,True
RP11-571I18.4,False
CHIC2,False
CLOCK,False
NMU,True
AASDH,False
PPAT,False
HOPX,True
RP11-738E22.3,True
NOA1,False
IGFBP7,True
EPHA5,False
CENPC,False
UBA6,False
YTHDC1,False
RP11-46J23.1,False
GRSF1,False
ADAMTS3,False
RP11-352E8.2,False
COX18,True
ANKRD17,False
CXCL3,True
CXCL2,False
BTC,False
RCHY1,False
CDKL2,False
G3BP2,False
NAAA,False
SDAD1,False
NUP54,False
SCARB2,False
CCDC158,False
CCNI,False
CNOT6L,False
RP11-109G23.3,True
ANTXR2,True
PRKG2,True
RASGEF1B,True
RP11-689K5.3,True
RP11-127B20.2,False
HNRNPD,False
HNRNPDL,False
TMEM150C,False
SCD5,True
SEC31A,False
THAP9-AS1,False
LIN54,False
COQ2,False
HELQ,False
FAM175A,False
NKX6-1,False
WDFY3,False
RP13-514E23.2,False
MAPK10,False
C4orf36,False
KLHL8,False
HSD17B11,True
SPARCL1,True
PPM1K,True
PYURF,False
NAP1L5,False
FAM13A,True
GPRIN3,False
SNCA,True
AC004054.1,False
TSPAN5,False
EIF4E,False
RP11-571L19.8,False
ADH5,False
TRMT10A,False
LAMTOR3,False
DNAJB14,False
H2AFZ,False
DDIT4L,False
PPP3CA,True
RP11-499E18.1,True
MANBA,False
UBE2D3,False
SLC9B1,False
SLC9B2,False
BDH2,False
CENPE,True
CXXC4,True
AC004069.2,False
PPA2,False
INTS12,False
TBCK,False
PAPSS1,False
LEF1,True
CASP6,True
PLA2G12A,False
RP11-602N24.3,False
ELOVL6,False
PITX2,True
RP11-73K9.2,False
RP11-73K9.3,False
TIFA,True
NEUROG2,True
C4orf21,False
CAMK2D,True
NDST4,False
TRAM1L1,False
PRSS12,False
SEC24D,False
RP11-21I10.2,False
C4orf3,False
PDE5A,True
MAD2L1,True
ANXA5,True
CCNA2,True
BBS7,False
TRPC3,False
RP11-170N16.3,False
NUDT6,False
ANKRD50,True
RP11-50D9.3,False
MFSD8,False
PGRMC2,False
SCLT1,False
PABPC4L,False
PCDH18,False
SLC7A11,False
ELF2,False
MGARP,False
NDUFC1,False
RP11-83A24.2,False
SETD7,False
RP11-308D13.3,False
MAML3,True
RP11-425I13.3,False
CLGN,True
TBC1D9,False
RNF150,True
INPP4B,False
HHIP-AS1,True
ANAPC10,False
OTUD4,False
ZNF827,False
SLC10A7,False
PRMT10,False
LRBA,False
SH3D19,False
PET112,False
FBXW7,True
TIGD4,False
RNF175,False
SFRP2,True
DCHS2,True
PLRG1,False
MAP9,False
CTSO,False
PDGFC,False
C4orf46,True
PPID,False
C4orf45,False
FSTL5,False
NAF1,False
NPY1R,False
MARCH1,True
TMEM192,False
SPOCK3,False
DDX60,True
DDX60L,False
CBR4,False
SH3RF1,True
NEK1,False
C4orf27,False
AADAT,False
HMGB2,True
RP11-798M19.6,False
SCRG1,True
FBXO8,False
HPGD,True
GPM6A,False
SPATA4,False
AGA,False
DCTD,False
WWC2-AS2,False
RP11-367N14.2,False
RWDD4,False
IRF2,False
CASP3,True
CENPU,True
ACSL1,False
KIAA1430,False
LRP2BP,True
UFSP2,False
CCDC110,False
PDLIM3,True
SORBS2,True
FAT1,True
ZNF595,False
ZNF718,True
ZNF141,False
PIGG,False
PDE6B,False
MYL5,False
PCGF3,False
TMEM175,True
IDUA,False
FGFRL1,False
AC092535.3,True
CTBP1-AS2,False
MAEA,False
UVSSA,False
CRIPAK,False
RP11-572O17.1,True
TACC3,False
FGFR3,True
WHSC1,True
C4orf48,True
NAT8L,False
RNF4,False
FAM193A,True
SH3BP2,False
ADD1,False
NOP14-AS1,False
GRK4,False
HTT,False
RGS12,False
HGFAC,False
ADRA2C,False
ZBTB49,False
NSG1,True
STX18-AS1,False
MSX1,False
STK32B,False
EVC,True
WFS1,False
MAN2B2,False
MRFAP1,False
AC093323.3,False
BLOC1S4,False
KIAA0232,False
TBC1D14,False
TADA2B,False
SORCS2,False
TRMT44,False
CPEB2,False
CC2D2A,False
FAM200B,False
BST1,False
LAP3,False
MED28,False
NCAPG,True
SLIT2,False
PACRGL,True
PI4K2B,False
ZCCHC4,False
ANAPC4,False
SMIM20,False
RBPJ,False
TBC1D19,False
STIM2,False
PCDH7,True
RP11-431M7.3,False
PGM2,False
TBC1D1,False
RP11-83C7.1,False
KLF3,False
FAM114A1,True
KLHL5,False
RP11-360F5.3,True
WDR19,False
KLB,False
LIAS,False
UGDH-AS1,False
RP11-539G18.2,True
UBE2K,False
N4BP2,False
NSUN7,False
UCHL1,False
LIMCH1,True
TMEM33,False
DCAF4L1,False
SLC30A9,False
SHISA3,False
GUF1,False
RP11-700J17.2,False
GABRB1,False
ATP10D,True
SLAIN2,False
SLC10A4,True
OCIAD1,False
DCUN1D4,False
RP11-365H22.2,False
SPATA18,False
USP46-AS1,False
RASL11B,True
FIP1L1,False
KIT,True
SRD5A3,False
RP11-177J6.1,False
TMEM165,False
RP11-528I4.2,False
EXOC1,False
CEP135,True
KIAA1211,False
RP11-646I6.5,True
RP11-646I6.6,True
AC068620.1,True
PAICS,False
RP11-393M11.2,False
SRP72,False
ARL9,False
REST,True
POLR2B,False
LPHN3,True
RP11-807H7.1,False
RP11-807H7.2,False
UBA6-AS1,False
UTP3,False
RUFY3,False
MOB1B,False
DCK,False
SLC4A4,True
MTHFD2L,False
THAP6,False
USO1,False
ART3,False
SHROOM3,False
SEPT11,False
CCNG2,True
MRPL1,False
FRAS1,False
ANXA3,True
LINC01094,True
BMP2K,False
LINC01088,False
PRDM8,True
C4orf22,True
BMP3,False
RP11-127B20.3,False
ENOPH1,False
THAP9,True
COPS4,False
MRPS18C,False
CDS1,False
ARHGAP24,False
PTPN13,False
AFF1,False
NUDT9,False
SPP1,True
PKD2,False
HERC6,True
HERC5,True
HERC3,False
FAM13A-AS1,False
TIGD2,False
CCSER1,True
GRID2,True
SMARCAD1,False
PDLIM5,True
BMPR1B,True
RP11-710C12.1,True
RAP1GDS1,False
RP11-1299A16.3,False
METAP1,False
RP11-696N14.1,False
